"","SALE_DATE","CH_DATE","CMP_CD","SEQ","NO1","NO2","MEJANG","LARGE","MID","SMALL","CMP_GOOD","PUM_NAME","GOOD_NAME","MM_CD","DANQ","DAN_CD","POJ_CD","SIZE_CD","LV_CD","SAN_CD","CMP_SAN","SAN_NAME","QTY","COST","AMER_CD","CH_CD","SMAN_CD","CHUL_NO","CHUL_CD","CHUL_NAME","FARM_NAME","NAK_TIME","TOT_QTY","TOT_AMT","IN_TIME","GUBN","NONE"
"9406","2013-12-30","2013-12-30",1508500020,"785",10,10,1,20,26,"ZZ",11001026366,"장미(스탠다드)","장미(잡)",1,1,12,100,100,11,617030,617030,"",9,4330,"",2,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,9,38970,"2018/01/08 오전 11:06:26",5,NA
"9407","2013-12-30","2013-12-30",1508500020,"786",10,10,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",2,1,12,100,100,11,617030,617030,"",20,7000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,140000,"2018/01/08 오전 11:06:26",5,NA
"9408","2013-12-30","2013-12-30",1508500020,"786",20,20,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",2,1,12,100,100,11,617030,617030,"",20,7000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,140000,"2018/01/08 오전 11:06:26",5,NA
"9409","2013-12-30","2013-12-30",1508500020,"786",30,30,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",2,1,12,100,100,11,617030,617030,"",20,6600,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,132000,"2018/01/08 오전 11:06:26",5,NA
"9410","2013-12-30","2013-12-30",1508500020,"787",10,10,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",2,1,12,100,100,11,617030,617030,"",20,5000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,100000,"2018/01/08 오전 11:06:26",5,NA
"9411","2013-12-30","2013-12-30",1508500020,"787",20,20,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",2,1,12,100,100,11,617030,617030,"",20,4500,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,90000,"2018/01/08 오전 11:06:26",5,NA
"9412","2013-12-30","2013-12-30",1508500020,"788",10,10,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",2,1,12,100,100,11,617030,617030,"",20,2880,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,57600,"2018/01/08 오전 11:06:26",5,NA
"9413","2013-12-30","2013-12-30",1508500020,"788",20,20,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",2,1,12,100,100,11,617030,617030,"",16,2360,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,16,37760,"2018/01/08 오전 11:06:26",5,NA
"9414","2013-12-30","2013-12-30",1508500020,"788",40,40,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",2,1,12,100,100,11,617030,617030,"",20,1500,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,30000,"2018/01/08 오전 11:06:26",5,NA
"9415","2013-12-30","2013-12-30",1508500020,"789",10,10,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,100,100,11,617030,617030,"",7,6000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,7,42000,"2018/01/08 오전 11:06:26",5,NA
"9416","2013-12-30","2013-12-30",1508500020,"789",20,20,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,100,100,11,617030,617030,"",14,6000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,14,84000,"2018/01/08 오전 11:06:26",5,NA
"9417","2013-12-30","2013-12-30",1508500020,"789",30,30,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,100,100,11,617030,617030,"",7,6000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,7,42000,"2018/01/08 오전 11:06:26",5,NA
"9418","2013-12-30","2013-12-30",1508500020,"789",40,40,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,100,100,11,617030,617030,"",7,5610,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,7,39270,"2018/01/08 오전 11:06:26",5,NA
"9419","2013-12-30","2013-12-30",1508500020,"789",50,50,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,100,100,11,617030,617030,"",7,5000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,7,35000,"2018/01/08 오전 11:06:26",5,NA
"9420","2013-12-30","2013-12-30",1508500020,"790",10,10,1,20,26,"ZZ",11001026658,"장미(스탠다드)","패니래인",1,1,12,100,100,11,617030,617030,"",18,8000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,18,144000,"2018/01/08 오전 11:06:26",5,NA
"9421","2013-12-30","2013-12-30",1508500020,"790",20,20,1,20,26,"ZZ",11001026658,"장미(스탠다드)","패니래인",1,1,12,100,100,11,617030,617030,"",9,8000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,9,72000,"2018/01/08 오전 11:06:26",5,NA
"9422","2013-12-30","2013-12-30",1508500020,"791",10,10,1,20,26,"ZZ",11001026658,"장미(스탠다드)","패니래인",1,1,12,100,100,11,617030,617030,"",8,5660,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,8,45280,"2018/01/08 오전 11:06:26",5,NA
"9423","2013-12-30","2013-12-30",1508500020,"792",10,10,1,20,26,"ZZ",11001026646,"장미(스탠다드)","챠밍",1,1,12,100,100,11,617030,617030,"",12,5600,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,12,67200,"2018/01/08 오전 11:06:26",5,NA
"9424","2013-12-30","2013-12-30",1508500020,"792",20,20,1,20,26,"ZZ",11001026646,"장미(스탠다드)","챠밍",1,1,12,100,100,11,617030,617030,"",12,5600,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,12,67200,"2018/01/08 오전 11:06:26",5,NA
"9425","2013-12-30","2013-12-30",1508500020,"792",30,30,1,20,26,"ZZ",11001026646,"장미(스탠다드)","챠밍",1,1,12,100,100,11,617030,617030,"",12,5600,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,12,67200,"2018/01/08 오전 11:06:26",5,NA
"9426","2013-12-30","2013-12-30",4108212335,"17",80,80,1,20,26,"ZZ",11001026257,"장미(스탠다드)","마루시아",1,1,12,101,110,12,506805,506805,"광주 광산구",14,7150,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,100100,"2018/01/08 오전 11:06:45",5,NA
"9427","2013-12-30","2013-12-30",4108212335,"17",90,90,1,20,26,"ZZ",11001026257,"장미(스탠다드)","마루시아",1,1,12,101,110,13,506805,506805,"광주 광산구",2,3500,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,2,7000,"2018/01/08 오전 11:06:45",5,NA
"9428","2013-12-30","2013-12-30",4108212335,"19",10,10,1,20,26,"ZZ",11001026142,"장미(스탠다드)","카버넷",1,1,12,101,110,12,500801,500801,"광주 북구",28,7580,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,28,212240,"2018/01/08 오전 11:06:45",5,NA
"9429","2013-12-30","2013-12-30",4108212335,"19",20,20,1,20,26,"ZZ",11001026142,"장미(스탠다드)","카버넷",1,1,12,101,110,13,500801,500801,"광주 북구",15,5760,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,15,86400,"2018/01/08 오전 11:06:45",5,NA
"9430","2013-12-30","2013-12-30",4108212335,"20",10,10,1,20,26,"ZZ",11001026121,"장미(스탠다드)","일레오스",1,1,12,101,110,12,500801,500801,"광주 북구",28,6020,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,28,168560,"2018/01/08 오전 11:06:45",5,NA
"9431","2013-12-30","2013-12-30",4108212335,"20",20,20,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,12,500801,500801,"광주 북구",20,6550,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,131000,"2018/01/08 오전 11:06:45",5,NA
"9432","2013-12-30","2013-12-30",4108212335,"20",30,30,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,12,500801,500801,"광주 북구",22,6550,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,144100,"2018/01/08 오전 11:06:45",5,NA
"9433","2013-12-30","2013-12-30",4108212335,"21",10,10,1,20,26,"ZZ",11001026142,"장미(스탠다드)","카버넷",1,1,12,101,110,12,500801,500801,"광주 북구",31,8280,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,31,256680,"2018/01/08 오전 11:06:45",5,NA
"9434","2013-12-30","2013-12-30",4108212335,"21",20,20,1,20,26,"ZZ",11001026142,"장미(스탠다드)","카버넷",1,1,12,101,110,13,500801,500801,"광주 북구",38,5820,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,38,221160,"2018/01/08 오전 11:06:45",5,NA
"9435","2013-12-30","2013-12-30",4108212335,"21",30,30,1,20,26,"ZZ",11001026142,"장미(스탠다드)","카버넷",1,1,12,101,110,19,500801,500801,"광주 북구",14,4100,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,57400,"2018/01/08 오전 11:06:45",5,NA
"9436","2013-12-30","2013-12-30",4108212335,"22",10,10,1,20,26,"ZZ",11001026649,"장미(스탠다드)","초이스",1,1,12,101,110,11,500801,500801,"광주 북구",23,6750,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,23,155250,"2018/01/08 오전 11:06:45",5,NA
"9437","2013-12-30","2013-12-30",4108212335,"22",20,20,1,20,26,"ZZ",11001026649,"장미(스탠다드)","초이스",1,1,12,101,110,11,500801,500801,"광주 북구",31,7060,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,31,218860,"2018/01/08 오전 11:06:45",5,NA
"9438","2013-12-30","2013-12-30",4108212335,"22",30,30,1,20,26,"ZZ",11001026649,"장미(스탠다드)","초이스",1,1,12,101,110,12,500801,500801,"광주 북구",27,5610,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,27,151470,"2018/01/08 오전 11:06:45",5,NA
"9439","2013-12-30","2013-12-30",4108212335,"22",40,40,1,20,26,"ZZ",11001026649,"장미(스탠다드)","초이스",1,1,12,101,110,12,500801,500801,"광주 북구",28,5610,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,28,157080,"2018/01/08 오전 11:06:45",5,NA
"9440","2013-12-30","2013-12-30",4108212335,"22",50,50,1,20,26,"ZZ",11001026649,"장미(스탠다드)","초이스",1,1,12,101,110,12,500801,500801,"광주 북구",10,4300,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,10,43000,"2018/01/08 오전 11:06:45",5,NA
"9441","2013-12-30","2013-12-30",4108212335,"22",60,60,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,12,500801,500801,"광주 북구",25,5200,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,130000,"2018/01/08 오전 11:06:45",5,NA
"9442","2013-12-30","2013-12-30",4108212335,"22",70,70,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,12,500801,500801,"광주 북구",25,5200,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,130000,"2018/01/08 오전 11:06:45",5,NA
"9443","2013-12-30","2013-12-30",4108212335,"22",80,80,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,12,500801,500801,"광주 북구",16,5200,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,83200,"2018/01/08 오전 11:06:45",5,NA
"9444","2013-12-30","2013-12-30",4108212335,"22",90,90,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,13,500801,500801,"광주 북구",8,3800,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,8,30400,"2018/01/08 오전 11:06:45",5,NA
"9445","2013-12-30","2013-12-30",4108212335,"22",100,100,1,20,26,"ZZ",11001026646,"장미(스탠다드)","챠밍",1,1,12,101,110,11,500801,500801,"광주 북구",16,6690,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,107040,"2018/01/08 오전 11:06:45",5,NA
"9446","2013-12-30","2013-12-30",4108212335,"22",110,110,1,20,26,"ZZ",11001026646,"장미(스탠다드)","챠밍",1,1,12,101,110,12,500801,500801,"광주 북구",6,4300,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,6,25800,"2018/01/08 오전 11:06:45",5,NA
"9447","2013-12-30","2013-12-30",4108212335,"22",120,120,1,20,26,"ZZ",11001026635,"장미(스탠다드)","실루엣",1,1,12,101,110,11,500801,500801,"광주 북구",17,5700,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,17,96900,"2018/01/08 오전 11:06:45",5,NA
"9448","2013-12-30","2013-12-30",4108212335,"22",130,130,1,20,26,"ZZ",11001026635,"장미(스탠다드)","실루엣",1,1,12,101,110,12,500801,500801,"광주 북구",4,2000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,4,8000,"2018/01/08 오전 11:06:46",5,NA
"9449","2013-12-30","2013-12-30",4108212335,"23",10,10,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,12,500801,500801,"광주 북구",25,5560,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,139000,"2018/01/08 오전 11:06:46",5,NA
"9450","2013-12-30","2013-12-30",4108212335,"23",20,20,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,12,500801,500801,"광주 북구",25,5580,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,139500,"2018/01/08 오전 11:06:46",5,NA
"9451","2013-12-30","2013-12-30",4108212335,"23",30,30,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,12,500801,500801,"광주 북구",22,5580,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,122760,"2018/01/08 오전 11:06:46",5,NA
"9452","2013-12-30","2013-12-30",4108212335,"23",40,40,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,12,500801,500801,"광주 북구",22,5500,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,121000,"2018/01/08 오전 11:06:46",5,NA
"9453","2013-12-30","2013-12-30",4108212335,"23",50,50,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,13,500801,500801,"광주 북구",25,3810,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,95250,"2018/01/08 오전 11:06:46",5,NA
"9454","2013-12-30","2013-12-30",4108212335,"23",60,60,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,13,500801,500801,"광주 북구",25,3810,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,95250,"2018/01/08 오전 11:06:46",5,NA
"9455","2013-12-30","2013-12-30",4108212335,"23",70,70,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,13,500801,500801,"광주 북구",22,3810,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,83820,"2018/01/08 오전 11:06:46",5,NA
"9456","2013-12-30","2013-12-30",4108212335,"23",80,80,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,13,500801,500801,"광주 북구",25,3900,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,97500,"2018/01/08 오전 11:06:46",5,NA
"9457","2013-12-30","2013-12-30",4108212335,"344",270,270,1,20,26,"ZZ",11001026604,"장미(스텐다드)","부루트",3,1,12,101,110,12,500801,500801,"광주 북구",5,7000,"",2,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,5,35000,"2018/01/08 오전 11:07:04",5,NA
"9458","2013-12-30","2013-12-30",1508500020,"792",40,40,1,20,26,"ZZ",11001026646,"장미(스탠다드)","챠밍",1,1,12,100,100,11,617030,617030,"",12,5600,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,12,67200,"2018/01/08 오전 11:06:26",5,NA
"9459","2013-12-30","2013-12-30",1508500020,"793",10,10,1,20,28,"01",11001026109,"장미(스탠다드)","하이엔",1,1,12,100,100,11,617030,617030,"",36,8000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,36,288000,"2018/01/08 오전 11:06:26",5,NA
"9460","2013-12-30","2013-12-30",1508500020,"794",10,10,1,20,28,"01",11001026109,"장미(스탠다드)","하이엔",1,1,12,100,100,11,617030,617030,"",11,5800,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,11,63800,"2018/01/08 오전 11:06:26",5,NA
"9461","2013-12-30","2013-12-30",1508500020,"795",10,10,1,20,28,"01",11001026109,"장미(스탠다드)","하이엔",1,1,12,100,100,11,617030,617030,"",10,5800,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,10,58000,"2018/01/08 오전 11:06:26",5,NA
"9462","2013-12-30","2013-12-30",1508500020,"796",10,10,1,20,26,"ZZ",11001026210,"장미(스탠다드)","데니스",1,1,12,100,100,11,617030,617030,"",15,4800,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,15,72000,"2018/01/08 오전 11:06:26",5,NA
"9463","2013-12-30","2013-12-30",1508500020,"796",20,20,1,20,26,"ZZ",11001026210,"장미(스탠다드)","데니스",1,1,12,100,100,11,617030,617030,"",15,4800,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,15,72000,"2018/01/08 오전 11:06:26",5,NA
"9464","2013-12-30","2013-12-30",1508500020,"797",10,10,1,20,26,"ZZ",11001026210,"장미(스탠다드)","데니스",1,1,12,100,100,11,617030,617030,"",20,3660,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,73200,"2018/01/08 오전 11:06:27",5,NA
"9465","2013-12-30","2013-12-30",1508500020,"797",20,20,1,20,26,"ZZ",11001026210,"장미(스탠다드)","데니스",1,1,12,100,100,11,617030,617030,"",20,3660,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,73200,"2018/01/08 오전 11:06:27",5,NA
"9466","2013-12-30","2013-12-30",1508500020,"797",30,30,1,20,26,"ZZ",11001026210,"장미(스탠다드)","데니스",1,1,12,100,100,11,617030,617030,"",20,3660,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,73200,"2018/01/08 오전 11:06:27",5,NA
"9467","2013-12-30","2013-12-30",1508500020,"798",10,10,1,20,26,"ZZ",11001026210,"장미(스탠다드)","데니스",1,1,12,100,100,11,617030,617030,"",15,3130,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,15,46950,"2018/01/08 오전 11:06:27",5,NA
"9468","2013-12-30","2013-12-30",4108212335,"23",90,90,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,13,500801,500801,"광주 북구",25,3860,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,96500,"2018/01/08 오전 11:06:46",5,NA
"9469","2013-12-30","2013-12-30",4108212335,"23",100,100,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,13,500801,500801,"광주 북구",22,3860,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,84920,"2018/01/08 오전 11:06:46",5,NA
"9470","2013-12-30","2013-12-30",4108212335,"23",110,110,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,19,500801,500801,"광주 북구",14,2900,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,40600,"2018/01/08 오전 11:06:46",5,NA
"9471","2013-12-30","2013-12-30",4108212335,"23",120,120,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,19,500801,500801,"광주 북구",13,2900,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,13,37700,"2018/01/08 오전 11:06:46",5,NA
"9472","2013-12-30","2013-12-30",4108212335,"23",130,130,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,19,500801,500801,"광주 북구",30,2950,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,30,88500,"2018/01/08 오전 11:06:46",5,NA
"9473","2013-12-30","2013-12-30",4108212335,"23",140,140,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,19,500801,500801,"광주 북구",30,2600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,30,78000,"2018/01/08 오전 11:06:46",5,NA
"9474","2013-12-30","2013-12-30",4108212335,"23",150,150,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,101,110,19,500801,500801,"광주 북구",30,2600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,30,78000,"2018/01/08 오전 11:06:46",5,NA
"9475","2013-12-30","2013-12-30",4108212335,"23",160,160,1,20,26,"ZZ",11001026476,"장미(스텐다드)","해븐",1,1,12,101,110,12,500801,500801,"광주 북구",28,4900,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,28,137200,"2018/01/08 오전 11:06:46",5,NA
"9476","2013-12-30","2013-12-30",4108212335,"23",170,170,1,20,26,"ZZ",11001026476,"장미(스텐다드)","해븐",1,1,12,101,110,13,500801,500801,"광주 북구",33,2200,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,33,72600,"2018/01/08 오전 11:06:46",5,NA
"9477","2013-12-30","2013-12-30",4108212335,"23",171,171,1,20,26,"ZZ",11001026476,"장미(스텐다드)","해븐",1,1,12,101,110,19,500801,500801,"광주 북구",16,1000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,16000,"2018/01/08 오전 11:06:46",5,NA
"9478","2013-12-30","2013-12-30",4108212335,"23",180,180,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,12,500801,500801,"광주 북구",23,4020,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,23,92460,"2018/01/08 오전 11:06:46",5,NA
"9479","2013-12-30","2013-12-30",4108212335,"23",190,190,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,13,500801,500801,"광주 북구",25,2330,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,58250,"2018/01/08 오전 11:06:46",5,NA
"9480","2013-12-30","2013-12-30",4108212335,"23",200,200,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,13,500801,500801,"광주 북구",25,2390,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,59750,"2018/01/08 오전 11:06:46",5,NA
"9481","2013-12-30","2013-12-30",4108212335,"23",210,210,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,13,500801,500801,"광주 북구",22,2350,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,51700,"2018/01/08 오전 11:06:46",5,NA
"9482","2013-12-30","2013-12-30",4108212335,"23",220,220,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,13,500801,500801,"광주 북구",25,2300,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,57500,"2018/01/08 오전 11:06:46",5,NA
"9483","2013-12-30","2013-12-30",4108212335,"23",230,230,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,13,500801,500801,"광주 북구",25,2300,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,57500,"2018/01/08 오전 11:06:46",5,NA
"9484","2013-12-30","2013-12-30",4108212335,"23",240,240,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,13,500801,500801,"광주 북구",22,2330,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,51260,"2018/01/08 오전 11:06:46",5,NA
"9485","2013-12-30","2013-12-30",4108212335,"23",250,250,1,20,26,"ZZ",11001026636,"장미(스탠다드)","푸에고",1,1,12,101,110,13,500801,500801,"광주 북구",21,4600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,21,96600,"2018/01/08 오전 11:06:46",5,NA
"9486","2013-12-30","2013-12-30",4108212335,"23",260,260,1,20,26,"ZZ",11001026132,"장미(스탠다드)","시트란",1,1,12,101,110,12,500801,500801,"광주 북구",12,6120,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,12,73440,"2018/01/08 오전 11:06:46",5,NA
"9487","2013-12-30","2013-12-30",4108212335,"23",270,270,1,20,26,"ZZ",11001026132,"장미(스탠다드)","시트란",1,1,12,101,110,13,500801,500801,"광주 북구",23,4390,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,23,100970,"2018/01/08 오전 11:06:47",5,NA
"9488","2013-12-30","2013-12-30",4108212335,"23",280,280,1,20,26,"ZZ",11001026132,"장미(스탠다드)","시트란",1,1,12,101,110,19,500801,500801,"광주 북구",20,3150,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,63000,"2018/01/08 오전 11:06:47",5,NA
"9489","2013-12-30","2013-12-30",4108212335,"23",290,290,1,20,26,"ZZ",11001026132,"장미(스탠다드)","시트란",1,1,12,101,110,19,500801,500801,"광주 북구",18,3260,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,18,58680,"2018/01/08 오전 11:06:47",5,NA
"9490","2013-12-30","2013-12-30",4108212335,"23",300,300,1,20,26,"ZZ",11001026629,"장미(스탠다드)","블루싱아키도",1,1,12,101,110,12,500801,500801,"광주 북구",6,5350,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,6,32100,"2018/01/08 오전 11:06:47",5,NA
"9491","2013-12-30","2013-12-30",4108212335,"23",310,310,1,20,26,"ZZ",11001026629,"장미(스탠다드)","블루싱아키도",1,1,12,101,110,13,500801,500801,"광주 북구",19,3860,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,19,73340,"2018/01/08 오전 11:06:47",5,NA
"9492","2013-12-30","2013-12-30",4108212335,"23",320,320,1,20,26,"ZZ",11001026629,"장미(스탠다드)","블루싱아키도",1,1,12,101,110,13,500801,500801,"광주 북구",12,3400,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,12,40800,"2018/01/08 오전 11:06:47",5,NA
"9493","2013-12-30","2013-12-30",4108212335,"23",330,330,1,20,26,"49",11001026049,"장미(스탠다드)","비탈",1,1,12,101,110,12,500801,500801,"광주 북구",6,6000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,6,36000,"2018/01/08 오전 11:06:47",5,NA
"9494","2013-12-30","2013-12-30",4108212335,"23",340,340,1,20,26,"49",11001026049,"장미(스탠다드)","비탈",1,1,12,101,110,13,500801,500801,"광주 북구",25,4910,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,25,122750,"2018/01/08 오전 11:06:47",5,NA
